	logFC	logCPM	LR	PValue	FDR	gene
AL049697.1	-0.607324553268713	0.618616883262194	2.1653017908317	0.141156907927747	0.536839252448995	AL049697.1
AL645608.8	0.964484461788464	0.147964769842293	2.16496321214044	0.141188001806475	0.536839252448995	AL645608.8
HECW2	0.399011616505	4.04289968901496	2.16420677973929	0.141257497711361	0.536839252448995	HECW2
RNF183	1.01922743981995	0.323203294349165	2.1642058393395	0.141257584132868	0.536839252448995	RNF183
GPR137B	0.702432910788353	3.21998784249603	2.16372109453447	0.141302139453508	0.536839252448995	GPR137B
AL449283.1	-0.576262052047916	1.44273357962642	2.16368318931159	0.141305624177878	0.536839252448995	AL449283.1
ENSG00000215447	0.392398127229569	2.99631583476922	2.16358098888634	0.141315020206331	0.536839252448995	ENSG00000215447
TGFBR1	0.337770514835024	6.54732613173914	2.16335284268377	0.141335997879271	0.536839252448995	TGFBR1
GBAP1	0.616114120771507	0.580741173196657	2.16287245483219	0.141380180204951	0.536840764941479	GBAP1
ATE1-AS1	-1.04313308672207	-0.234771349891853	2.16190285105483	0.141469404081093	0.536840764941479	ATE1-AS1
HECTD2	0.361668066503045	5.05785161478259	2.16146274087723	0.141509924324153	0.536840764941479	HECTD2
PI4K2A	0.351658749753795	3.88495836845253	2.16140939223074	0.141514836935375	0.536840764941479	PI4K2A
BBS10	-0.40083209690751	4.94873164466919	2.16127946313483	0.141526802260749	0.536840764941479	BBS10
SCYL3	-0.267764987686061	4.92575162122992	2.1612169921731	0.141532555690875	0.536840764941479	SCYL3
KIRREL3	0.72523820719322	2.29599464492175	2.16061842454035	0.141587695704151	0.536840764941479	KIRREL3
PGBD1	0.413048869782871	2.63099865950598	2.16037807372062	0.141609843600425	0.536840764941479	PGBD1
MRPS28	-0.42194073109875	2.39194176623913	2.15995397923859	0.14164893264283	0.536840764941479	MRPS28
XXYLT1	0.434018667810298	2.81305585481536	2.15970205104228	0.141672158757422	0.536840764941479	XXYLT1
AC004241.1	-0.579394944961688	0.969880741299316	2.15958497457451	0.141682953890795	0.536840764941479	AC004241.1
FAM3A	-0.301870436903186	4.91349292888341	2.15938507581611	0.141701387859653	0.536840764941479	FAM3A
SRF	0.405732400330234	5.30733235713552	2.15931148715376	0.141708174629244	0.536840764941479	SRF
TNPO2	0.343482162412153	5.37982987558432	2.15924506384915	0.141714300882078	0.536840764941479	TNPO2
G2E3	-0.289708100017877	4.74412773480523	2.15594286532654	0.142019239856708	0.53789347596081	G2E3
KIAA1549	0.49283174605078	4.03152781110664	2.15483295740998	0.142121899031683	0.538001388360697	KIAA1549
ACTR6	-0.345441857274361	4.56891751463151	2.15424288013116	0.142176511263701	0.538001388360697	ACTR6
ITGB7	-0.643769914489957	3.06105480840724	2.15406664233777	0.142192826820486	0.538001388360697	ITGB7
SNORA38B	-0.837857236539224	1.65140874008851	2.15383133283783	0.142214614337576	0.538001388360697	SNORA38B
ADH1B	0.885220087408008	8.98794835299963	2.153792183143	0.142218239607052	0.538001388360697	ADH1B
GREM2	-0.630445975344132	3.66061977064896	2.15369998707036	0.142226777392104	0.538001388360697	GREM2
LINC00667	-0.406536439718176	5.4252727815669	2.15345628520465	0.142249348093404	0.538001388360697	LINC00667
WIF1	1.67868557960229	5.43839682495108	2.15285223456785	0.142305310236417	0.538001388360697	WIF1
TGFB1I1	0.518440223344808	3.51927624742979	2.15277674751004	0.142312305458928	0.538001388360697	TGFB1I1
ACADL	-0.399417064716509	4.11828582077408	2.15260346312974	0.142328364810634	0.538001388360697	ACADL
CCDC126	-0.370055226972987	3.99196748758595	2.15242076336887	0.14234529895183	0.538001388360697	CCDC126
RIMKLB	0.276625562268944	5.66668410604722	2.15173573479758	0.142408813304125	0.538139175183819	RIMKLB
TMEM201	0.450060405942888	2.8506178956005	2.14984395342125	0.14258438074721	0.538655727718913	TMEM201
AC008592.5	0.744212157369249	0.507747749467774	2.14918777068709	0.14264533487254	0.538655727718913	AC008592.5
PDE11A	0.48702845672403	4.0470142299235	2.14913402596839	0.142650328625285	0.538655727718913	PDE11A
AC132938.5	-0.67906462174051	0.790602274483115	2.1490961563754	0.142653847440442	0.538655727718913	AC132938.5
IGKV6-21	0.761349842941248	2.46114369175184	2.14872901829463	0.142687966706965	0.538682285851958	IGKV6-21
NRBF2	-0.415488216735308	3.96811415953369	2.14732894860395	0.142818163745802	0.538986698666693	NRBF2
AC005224.3	-0.659128238312803	1.05570150004132	2.14727908923694	0.142822802794322	0.538986698666693	AC005224.3
SYF2	-0.351801924002002	5.78292050046514	2.14617290050989	0.142925769157609	0.539272945742084	SYF2
MAFB	0.419432100728057	4.41611864025994	2.14571906704621	0.14296803708389	0.539295121270611	MAFB
ALCAM	0.291741029524111	7.04134163414238	2.14552753557561	0.142985879649031	0.539295121270611	ALCAM
TTC24	1.07729495455396	-0.0772427189917872	2.14495830395306	0.143038922550024	0.539392888068807	TTC24
LINC02568	1.06936023280548	3.4423268247066	2.14378519716643	0.143148306394002	0.539703036505007	LINC02568
P2RX7	-0.379043194297563	3.96659679143603	2.14306605541398	0.143215407766851	0.539782246678998	P2RX7
AC009078.2	0.72747003866016	0.575592156505822	2.14272977077973	0.143246797814896	0.539782246678998	AC009078.2
PRSS53	0.571618451036417	1.66514427051536	2.14209395932095	0.143306167960396	0.539782246678998	PRSS53
AC132812.1	0.545372725687194	1.4359081195891	2.14195798276609	0.1433188686325	0.539782246678998	AC132812.1
NFASC	0.76678562689494	4.61320172875095	2.14193983079396	0.143320564184186	0.539782246678998	NFASC
PBX2	0.322759483541753	4.37883806988693	2.14181567150019	0.14333216234472	0.539782246678998	PBX2
INAVA	0.671657725862716	2.34675168915186	2.14135128193251	0.143375551987667	0.539843426340539	INAVA
FAM149A	-0.55998765861477	4.15565067850611	2.14075745969783	0.14343105654298	0.539950189764676	FAM149A
CLN6	0.389866183213653	3.43823468923068	2.14038175336061	0.143466186298433	0.539971115454174	CLN6
AL161908.1	-0.730779105633818	2.93797598318807	2.13959043980014	0.143540208351911	0.539971115454174	AL161908.1
CHL1	0.414584439196568	5.88415348583146	2.13953029928802	0.143545835849067	0.539971115454174	CHL1
AC005229.4	0.608959327180109	0.526720464137691	2.13951768917303	0.143547015840352	0.539971115454174	AC005229.4
IGHV3-33	0.787738750925629	4.42068267501286	2.13909684473086	0.143586402614275	0.539971115454174	IGHV3-33
ATP6V0E1P1	0.797448271988077	0.407164085618916	2.13895672834072	0.143599518787064	0.539971115454174	ATP6V0E1P1
KLK10	0.916782119561119	1.12637212088723	2.13855418275021	0.143637208231005	0.540007489845579	KLK10
ZCCHC2	-0.618746097166926	6.83309722342586	2.13827347326598	0.143663497021971	0.540007489845579	ZCCHC2
ERMP1	0.506756304603787	7.15623219568127	2.13782256229296	0.143705736730903	0.540064189740023	ERMP1
SIK1	2.83098981191753	0.622334490628152	2.13735149665604	0.14374987938732	0.54012801837427	SIK1
HDAC1	-0.283130553012658	6.14775591217868	2.13621977855801	0.143855992916361	0.540388721024924	HDAC1
AC110994.2	-0.750827947837261	0.15157944905221	2.13603202217679	0.143873606085427	0.540388721024924	AC110994.2
HARS	-0.289252471025371	5.5777396147165	2.13534063976799	0.143938484655355	0.540494692153438	HARS
DPY19L1P2	-0.666410350004734	0.424781612196406	2.13515219530021	0.143956173790062	0.540494692153438	DPY19L1P2
CARD6	-0.347831961034558	5.06304298394621	2.1345830318226	0.144009615581441	0.540519418067917	CARD6
GAS6-AS1	0.60849160213313	3.37372416680132	2.13443772105795	0.144023263162423	0.540519418067917	GAS6-AS1
EGFL8	0.681168949990056	0.568097748279473	2.13421383019414	0.144044293833465	0.540519418067917	EGFL8
TRIM32	0.319300145328584	4.15204901848388	2.1339013129396	0.144073655201574	0.540519931703959	TRIM32
TMEM223	-0.366680369743737	3.49780600851314	2.13317104286192	0.144142291219331	0.540519931703959	TMEM223
MDN1	-0.222485252290889	7.35534835893707	2.13277156914806	0.144179852201	0.540519931703959	MDN1
CD3D	-0.838482846237717	2.32713907070838	2.1325456848769	0.144201096110803	0.540519931703959	CD3D
COX11	-0.289992081642779	5.35710792022345	2.13252644045516	0.144202906168496	0.540519931703959	COX11
COLCA2	0.676178057661579	1.58640593787719	2.13196568095047	0.144255660327441	0.540519931703959	COLCA2
AC084824.3	0.718459850161234	0.706941496202531	2.13193128479769	0.144258896896299	0.540519931703959	AC084824.3
IGHV2-26	-0.861990612279584	2.46321602247787	2.13185464810095	0.144266108460413	0.540519931703959	IGHV2-26
AC007496.2	0.756637365964498	0.303958823030154	2.13117165989065	0.144330396039158	0.540519931703959	AC007496.2
BTD	-0.345473081636597	4.35943504743217	2.1303428924918	0.144408448693923	0.540519931703959	BTD
ABHD2	0.300874467731431	6.63068576950182	2.13027404084612	0.144414935225529	0.540519931703959	ABHD2
MKKS	-0.320202971377417	4.96085977890158	2.13020534767969	0.144421407153764	0.540519931703959	MKKS
TXLNA	0.283317983904163	6.7297857980063	2.13005435826454	0.144435633773032	0.540519931703959	TXLNA
CD300LG	0.856105841954907	2.17702434779761	2.12992490044542	0.144447832885544	0.540519931703959	CD300LG
JAML	0.608682518898855	4.8032913046767	2.12935915551616	0.144501157969099	0.540519931703959	JAML
MOV10	0.335647911804289	5.13128286904772	2.12932079963711	0.144504774058852	0.540519931703959	MOV10
RAB31	0.425560634196655	4.95513115836696	2.12896884499686	0.144537960160385	0.540519931703959	RAB31
AF131215.5	-0.354480027478579	3.50940856325744	2.12895732933676	0.144539046126757	0.540519931703959	AF131215.5
PAAF1	-0.319654201097155	4.1930922133747	2.12861454714378	0.14457137587559	0.540519931703959	PAAF1
PPP3CC	-0.349062058129765	4.81634173707682	2.12843837758184	0.14458799460303	0.540519931703959	PPP3CC
NFIB	0.399874263306282	8.79556306418637	2.12792496550101	0.144636438940968	0.540560773655998	NFIB
SBDS	-0.322190419913932	6.0194142677021	2.12774652714547	0.1446532802392	0.540560773655998	SBDS
HPSE2	0.847026026185705	0.96728202534406	2.12742624998609	0.144683514051969	0.540572182503394	HPSE2
TECTA	0.569641159005003	1.50006869730525	2.12711968385829	0.144712460226022	0.540578777042661	TECTA
PLAGL2	0.501123039994892	2.79396528683822	2.12554329004876	0.144861407416225	0.540778296190097	PLAGL2
LAG3	0.794767294954722	0.30153121446301	2.12497581798637	0.144915067867153	0.540778296190097	LAG3
CLP1	-0.385199587038481	3.39484291260901	2.12488609235775	0.144923554419023	0.540778296190097	CLP1
NOTCH2NL	0.729014763702905	0.156743790809161	2.12480720218169	0.144931016579907	0.540778296190097	NOTCH2NL
ZNF662	0.378777631062834	4.48402691401732	2.12448550014858	0.144961450609151	0.540778296190097	ZNF662
ARL13B	0.388168080347819	3.60343083317904	2.12447995346437	0.144961975406149	0.540778296190097	ARL13B
TRIB2	0.401775309417551	5.47706781089928	2.12425549440525	0.144983214293784	0.540778296190097	TRIB2
RAB3GAP1	-0.272705937413869	7.0232780675335	2.12425352342155	0.144983400808809	0.540778296190097	RAB3GAP1
ZNF573	-0.34721876807579	3.81890098819815	2.12365548067763	0.145040006334858	0.540887989122007	ZNF573
AC103810.1	0.815076551608254	-0.0345652589874963	2.12308913819428	0.145093634346771	0.540970309064464	AC103810.1
TMEM71	0.387211095721593	3.37852079425035	2.12284792297928	0.145116482243509	0.540970309064464	TMEM71
FRA10AC1	-0.364761198628817	4.92413492141513	2.12207193019195	0.145190011756723	0.541142982349645	FRA10AC1
PTHLH	0.812941886660096	0.842460309663375	2.12144013550747	0.145249908725831	0.541264790095433	PTHLH
PARGP1	-0.381598340597276	3.1614278430263	2.12031615333733	0.145356536122744	0.54150747881065	PARGP1
PKD1L3	0.608023460384664	0.964744451240504	2.12017966056141	0.145369490615952	0.54150747881065	PKD1L3
AC011450.1	-0.85153083888591	0.160158703097759	2.11948268547485	0.14543566062566	0.541652512832048	AC011450.1
NUDC	-0.351736095511365	4.69808385579388	2.11916988554916	0.145465368524769	0.541661720505637	NUDC
CUL2	-0.29899915502901	4.94328180433843	2.1183536289539	0.145542923996622	0.54169576309592	CUL2
ILF2P1	-0.620839955081573	1.14903539835009	2.11827822952915	0.145550090317873	0.54169576309592	ILF2P1
ZBTB43	0.317130378211344	4.93471766805767	2.118213711379	0.145556222746611	0.54169576309592	ZBTB43
RMDN3	-0.364719415010371	4.71735836261074	2.11685917874524	0.145685037888617	0.542073720024101	RMDN3
NECTIN4	0.638579066579889	4.97061903226363	2.11607351621467	0.14575981274765	0.542250496806071	NECTIN4
LARP4P	0.702439540789047	0.296941378975901	2.11530233904543	0.145833251051283	0.542422236189998	LARP4P
ADD3-AS1	0.885168679500858	0.188497851237163	2.11485724252284	0.145875656059399	0.542478505555223	ADD3-AS1
DCLK1	0.555225602075782	5.21134837910905	2.11449837750967	0.145909855785749	0.542504246002425	DCLK1
SF3B4	0.469770276959232	2.60110769038279	2.1124183836578	0.146108256696838	0.542940902934573	SF3B4
AL135960.1	-0.958548118392745	0.210171543139269	2.11215332969202	0.146133560801883	0.542940902934573	AL135960.1
TIMP4	0.8566806675307	3.51847490151941	2.11192617131663	0.14615525103262	0.542940902934573	TIMP4
AL031668.1	0.790953281277373	0.0352253998266914	2.11184411637843	0.14616308694568	0.542940902934573	AL031668.1
AC008676.2	-0.773095352766583	0.724408527092331	2.11183668140668	0.146163796978666	0.542940902934573	AC008676.2
AC021106.1	0.644352510118348	0.581025924380386	2.11009428541629	0.146330301514282	0.543436944761085	AC021106.1
AC073534.1	0.799651845390673	0.321927082408477	2.10986754273463	0.146351984922585	0.543436944761085	AC073534.1
HEMK1	-0.310446122905948	6.02458034383799	2.10864679975629	0.146468786894827	0.543530955828188	HEMK1
AC022173.1	0.625471194385709	1.10188190615342	2.10838116940092	0.146494216612164	0.543530955828188	AC022173.1
DGUOK	-0.322780462973501	3.87330567000789	2.1082162881017	0.146510003776929	0.543530955828188	DGUOK
AC004130.1	-0.540631125761949	2.83540520933854	2.10816955107201	0.146514479134319	0.543530955828188	AC004130.1
TMEM147	-0.319453531989986	4.6731559638915	2.10815743164509	0.146515639668992	0.543530955828188	TMEM147
AF131216.1	-0.436740148672709	2.16596885185747	2.1078896936296	0.146541280427934	0.543530955828188	AF131216.1
PPP2CB	-0.301605223978422	5.85600406744209	2.10720708001039	0.14660667593713	0.543672118410896	PPP2CB
FGFR4	0.644140537260587	0.439498866384796	2.10487901865952	0.146829955766484	0.544398613028306	FGFR4
ABHD10	-0.33935193575461	5.72746169672656	2.10434572962063	0.146881156466242	0.544441610718121	ABHD10
PRMT7	-0.309179989948241	5.10598935357197	2.10376262147443	0.146937163317955	0.544441610718121	PRMT7
LMLN	0.354157204128956	3.17373861942021	2.10373679906144	0.146939644087427	0.544441610718121	LMLN
SLC1A2	-0.771850104806318	6.23328698320117	2.10335567025534	0.146976264779701	0.544441610718121	SLC1A2
AC096564.2	-0.764070614906954	0.366132160393084	2.10333314327247	0.146978429603057	0.544441610718121	AC096564.2
FH	-0.368452848932003	5.80525543633493	2.10239357833716	0.147068753022952	0.544611663836701	FH
ANGPT2	-0.339908971369901	4.01831219388097	2.10228593303066	0.147079105313099	0.544611663836701	ANGPT2
MCCC1	-0.330976386691404	5.81189387722603	2.10184949128215	0.147121086508457	0.544665705227139	MCCC1
ENSG00000283652	-0.664947521501389	3.55062188257376	2.1012205928539	0.147181603833834	0.544788337436681	ENSG00000283652
ERICH5	-0.799265103124564	0.331141576657717	2.10078507499863	0.147223529091963	0.544842118827868	ERICH5
TYW1B	-0.532867045803924	2.21190538949964	2.10025495877048	0.147274579078269	0.544858155218002	TYW1B
GFRA2	0.771951215525989	2.41321451449443	2.09993338161908	0.147305556567268	0.544858155218002	GFRA2
PITX1	0.588590659550049	5.6264934779974	2.09988672797821	0.147310051317739	0.544858155218002	PITX1
SFN	0.869870097383978	3.24795911371644	2.09955024883148	0.147342473303334	0.544869681626399	SFN
RILPL2	-0.422666046080039	5.09571221506684	2.09856487369037	0.147437467034677	0.544869681626399	RILPL2
FKBP8	-0.379460690014021	7.04917931643606	2.09832416082268	0.147460683130661	0.544869681626399	FKBP8
RASGRF2	0.385815951811397	4.07786731533878	2.09828205961444	0.147464744100669	0.544869681626399	RASGRF2
NOS3	0.74575367647804	2.7658006061158	2.09803533245441	0.147488545280615	0.544869681626399	NOS3
TARDBP	0.380276772580364	4.53718251480623	2.09777574897448	0.14751359135995	0.544869681626399	TARDBP
NUSAP1	-0.614129969324106	2.30277432399075	2.09773564834315	0.147517460923283	0.544869681626399	NUSAP1
AC002467.1	-0.736122017254012	0.364512355200653	2.09758143616805	0.147532342898137	0.544869681626399	AC002467.1
GLRA3	-1.13525225913601	-0.109981460691863	2.09703461271649	0.14758512679396	0.54496342400265	GLRA3
NR4A1	0.841640304276089	7.60969671285776	2.09622992733245	0.147662840414228	0.545054070415214	NR4A1
POP7	-0.376295056278771	3.69510066333377	2.09621287568245	0.147664487700984	0.545054070415214	POP7
CCDC65	0.599772824099347	1.2615143491163	2.09579902763171	0.147704474147993	0.545061636355835	CCDC65
ARSJ	0.399996380074794	4.75291692998415	2.09562439963707	0.147721350561039	0.545061636355835	ARSJ
AL021707.2	0.473835650728289	1.68150901994136	2.09423695917064	0.147855513078976	0.545226951877275	AL021707.2
COPE	-0.369462971602981	5.72551655400104	2.09419094010738	0.147859965380155	0.545226951877275	COPE
AL031058.1	0.812789188380283	0.317516026748226	2.09384022882808	0.147893901340164	0.545226951877275	AL031058.1
IFNG	-0.918571907208119	0.463214474316113	2.09352706632241	0.147924211391242	0.545226951877275	IFNG
AC112206.2	0.848841198940916	0.0561369009787676	2.09300785946231	0.147974479306633	0.545226951877275	AC112206.2
AL136984.1	0.575859196715545	1.56356672307965	2.09286237631746	0.147988567969526	0.545226951877275	AL136984.1
SEMA4F	0.385901706283751	3.28837353570599	2.09283501311172	0.147991218005724	0.545226951877275	SEMA4F
NBEA	0.481798314630955	6.4061182785894	2.09266446699985	0.148007736041732	0.545226951877275	NBEA
MPZ	0.482422580708464	3.13158260983207	2.09237425172581	0.148035849274255	0.545226951877275	MPZ
PPP2R3C	-0.372889814434962	4.3417088501938	2.092328284325	0.148040302701995	0.545226951877275	PPP2R3C
VWA5B2	-0.657629683899425	1.79647826681636	2.09092575789466	0.148176255448298	0.54562661884017	VWA5B2
MYCL	0.523000939721433	2.41248148049279	2.08993695725098	0.148272188765217	0.545747033151603	MYCL
SSU72	-0.282299517433929	5.97923139136108	2.08992476419095	0.148273372172119	0.545747033151603	SSU72
FER1L4	0.603220631069929	4.66456603810853	2.08950562520916	0.148314058517625	0.545747033151603	FER1L4
